"site","mean_value","id","zip"
10,-3.39544688661893e-12,59,96738
11,-3.39544688661893e-12,59,96738
12,-3.39544688661893e-12,59,96738
13,-3.39544688661893e-12,59,96738
14,-3.39544688661893e-12,59,96738
15,-3.39544688661893e-12,59,96738
16,-3.39544688661893e-12,59,96738
17,-3.39544688661893e-12,59,96738
18,-3.39544688661893e-12,59,96738
19,-21.3497972567464,59,96738
20,-3.39544688661893e-12,59,96738
21,-3.39544688661893e-12,59,96738
22,-21.3497972567464,59,96738
1,-5.33570225040118e-12,60,96819
2,-5.33570225040118e-12,60,96819
3,-5.33570225040118e-12,60,96819
4,-5.33570225040118e-12,60,96819
5,-5.33570225040118e-12,60,96819
6,-5.33570225040118e-12,60,96819
7,-5.33570225040118e-12,60,96819
8,-5.33570225040118e-12,60,96819
9,-5.33570225040118e-12,60,96819
10,-5.33570225040118e-12,60,96819
11,-5.33570225040118e-12,60,96819
12,-5.33570225040118e-12,60,96819
13,-21.6918852987442,60,96819
14,-5.33570225040118e-12,60,96819
15,-5.33570225040118e-12,60,96819
16,-5.33570225040118e-12,60,96819
17,-5.33570225040118e-12,60,96819
18,-5.33570225040118e-12,60,96819
19,-5.33570225040118e-12,60,96819
20,-5.33570225040118e-12,60,96819
21,-5.33570225040118e-12,60,96819
22,-21.6918852987442,60,96819
1,-8.24608529607455e-12,61,96734
2,-8.24608529607455e-12,61,96734
3,-8.24608529607455e-12,61,96734
4,-8.24608529607455e-12,61,96734
5,-8.24608529607455e-12,61,96734
6,-8.24608529607455e-12,61,96734
7,-8.24608529607455e-12,61,96734
8,-8.24608529607455e-12,61,96734
9,-8.24608529607455e-12,61,96734
10,-8.24608529607455e-12,61,96734
11,-8.24608529607455e-12,61,96734
12,-8.24608529607455e-12,61,96734
13,-29.9564844119401,61,96734
14,-8.24608529607455e-12,61,96734
15,-8.24608529607455e-12,61,96734
16,-8.24608529607455e-12,61,96734
17,-8.24608529607455e-12,61,96734
18,-8.24608529607455e-12,61,96734
19,-8.24608529607455e-12,61,96734
20,-8.24608529607455e-12,61,96734
21,-8.24608529607455e-12,61,96734
22,-29.9564844119401,61,96734
1,-3.88051072756449e-12,66,96749
2,-3.88051072756449e-12,66,96749
3,-3.88051072756449e-12,66,96749
4,-3.88051072756449e-12,66,96749
5,-3.88051072756449e-12,66,96749
6,-3.88051072756449e-12,66,96749
7,-96.9806414430263,66,96749
8,-3.88051072756449e-12,66,96749
9,-3.88051072756449e-12,66,96749
10,-3.88051072756449e-12,66,96749
11,-3.88051072756449e-12,66,96749
12,-3.88051072756449e-12,66,96749
13,-3.88051072756449e-12,66,96749
14,-3.88051072756449e-12,66,96749
15,-3.88051072756449e-12,66,96749
16,-3.88051072756449e-12,66,96749
17,-3.88051072756449e-12,66,96749
18,-3.88051072756449e-12,66,96749
19,-3.88051072756449e-12,66,96749
20,-3.88051072756449e-12,66,96749
21,-3.88051072756449e-12,66,96749
22,-96.9806415206166,66,96749
1,-4.85063840945562e-12,67,96746
2,-4.85063840945562e-12,67,96746
3,-4.85063840945562e-12,67,96746
4,-4.85063840945562e-12,67,96746
5,-4.85063840945562e-12,67,96746
6,-4.85063840945562e-12,67,96746
7,-4.85063840945562e-12,67,96746
8,-4.85063840945562e-12,67,96746
9,-4.85063840945562e-12,67,96746
10,-4.85063840945562e-12,67,96746
11,-4.85063840945562e-12,67,96746
12,-4.85063840945562e-12,67,96746
13,-4.85063840945562e-12,67,96746
14,-4.85063840945562e-12,67,96746
15,-4.85063840945562e-12,67,96746
16,-4.85063840945562e-12,67,96746
17,-4.85063840945562e-12,67,96746
18,-4.85063840945562e-12,67,96746
19,-153.58798423678,67,96746
20,-4.85063840945562e-12,67,96746
21,-4.85063840945562e-12,67,96746
22,-153.587984938247,67,96746
1,-52.6419349352322,69,96727
2,-1.94025536378225e-12,69,96727
3,-1.94025536378225e-12,69,96727
4,-1.94025536378225e-12,69,96727
5,-1.94025536378225e-12,69,96727
6,-1.94025536378225e-12,69,96727
7,-1.94025536378225e-12,69,96727
8,-1.94025536378225e-12,69,96727
9,-1.94025536378225e-12,69,96727
10,-1.94025536378225e-12,69,96727
11,-1.94025536378225e-12,69,96727
12,-1.94025536378225e-12,69,96727
13,-1.94025536378225e-12,69,96727
14,-1.94025536378225e-12,69,96727
15,-1.94025536378225e-12,69,96727
16,-1.94025536378225e-12,69,96727
17,-1.94025536378225e-12,69,96727
18,-1.94025536378225e-12,69,96727
19,-156.722471583639,69,96727
20,-1.94025536378225e-12,69,96727
21,-1.94025536378225e-12,69,96727
22,-210.060400676794,69,96727
1,-9.70127681891123e-13,72,96720
2,-9.70127681891123e-13,72,96720
3,-9.70127681891123e-13,72,96720
4,-9.70127681891123e-13,72,96720
5,-9.70127681891123e-13,72,96720
6,-9.70127681891123e-13,72,96720
7,-18.9350369707093,72,96720
8,-9.70127681891123e-13,72,96720
9,-9.70127681891123e-13,72,96720
10,-9.70127681891123e-13,72,96720
11,-9.70127681891123e-13,72,96720
12,-9.70127681891123e-13,72,96720
13,-9.70127681891123e-13,72,96720
14,-9.70127681891123e-13,72,96720
15,-9.70127681891123e-13,72,96720
16,-9.70127681891123e-13,72,96720
17,-9.70127681891123e-13,72,96720
18,-9.70127681891123e-13,72,96720
