v1,zip,parkname,duration,distancemeters,duration_nearest_airport,distancem_nearest_airport,zip_to_airport,duration_airport_site,distancem_airport_site,airport_to_site,intra_island_duration,intra_island_distancem,residents_duration,residents_distance_meters,island_live,population2020,income
2001,96813,Manana Trail,28.1,24629,34.5,21305,Daniel K Inouye International Airport,40.200001,23460,Daniel K Inouye International Airport,NA,NA,28.1,24629,Oahu,27372,74170
2002,96813,Waimanu Campsite,NA,NA,34.5,21305,Daniel K Inouye International Airport,97.699997,96685,Kona International at Keahole Airport,132.2,117990,132.2,117990,Oahu,27372,74170
2003,96813,Kaunala Trail,71.8,65040,34.5,21305,Daniel K Inouye International Airport,84,64898,Daniel K Inouye International Airport,NA,NA,71.800003,65040,Oahu,27372,74170
2005,96813,Kaluahaulu,NA,NA,34.5,21305,Daniel K Inouye International Airport,73.099998,64225,Lihue Airport,107.6,85530,107.6,85530,Oahu,27372,74170
2006,96813,Maakua Ridge Trail,65.4,47890,34.5,21305,Daniel K Inouye International Airport,88.300003,61386,Daniel K Inouye International Airport,NA,NA,65.400002,47890,Oahu,27372,74170
2007,96813,Waialae Cabin Campsite,NA,NA,34.5,21305,Daniel K Inouye International Airport,49.200001,44216,Lihue Airport,83.7,65521,83.699997,65521,Oahu,27372,74170
2008,96813,Wiliwilinui Ridge Trail,20,15131,34.5,21305,Daniel K Inouye International Airport,49.799999,34212,Daniel K Inouye International Airport,NA,NA,20,15131,Oahu,27372,74170
2010,96813,Waikoali,NA,NA,34.5,21305,Daniel K Inouye International Airport,89.800003,73214,Lihue Airport,124.3,94519,124.3,94519,Oahu,27372,74170
2011,96813,Ainapo Cabin,NA,NA,34.5,21305,Daniel K Inouye International Airport,142.8,105977,Kona International at Keahole Airport,177.3,127282,177.3,127282,Oahu,27372,74170
2012,96813,Hipalau,NA,NA,34.5,21305,Daniel K Inouye International Airport,73.099998,64234,Lihue Airport,107.6,85539,107.6,85539,Oahu,27372,74170
2013,96813,Wiliwili,NA,NA,34.5,21305,Daniel K Inouye International Airport,57.099998,54614,Lihue Airport,91.6,75919,91.599998,75919,Oahu,27372,74170
2014,96813,Kawaikoi,NA,NA,34.5,21305,Daniel K Inouye International Airport,102.9,77583,Lihue Airport,137.4,98888,137.39999,98888,Oahu,27372,74170
2015,96813,Kuliouou Trail,24.4,18334,34.5,21305,Daniel K Inouye International Airport,55,37598,Daniel K Inouye International Airport,NA,NA,24.4,18334,Oahu,27372,74170
2016,96813,Kulanaahane Trail,13.4,10947,34.5,21305,Daniel K Inouye International Airport,34.700001,19070,Daniel K Inouye International Airport,NA,NA,13.4,10947,Oahu,27372,74170
2017,96814,Kulanaahane Trail,16,12865,37.099998,23223,Daniel K Inouye International Airport,34.700001,19070,Daniel K Inouye International Airport,NA,NA,16,12865,Oahu,24870,63283
2018,96814,Waimanu Campsite,NA,NA,37.099998,23223,Daniel K Inouye International Airport,97.699997,96685,Kona International at Keahole Airport,134.8,119908,134.8,119908,Oahu,24870,63283
2019,96814,Wiliwilinui Ridge Trail,18.6,12831,37.099998,23223,Daniel K Inouye International Airport,49.799999,34212,Daniel K Inouye International Airport,NA,NA,18.6,12831,Oahu,24870,63283
2020,96814,Waikoali,NA,NA,37.099998,23223,Daniel K Inouye International Airport,89.800003,73214,Lihue Airport,126.9,96437,126.9,96437,Oahu,24870,63283
2021,96814,Manana Trail,30.7,26547,37.099998,23223,Daniel K Inouye International Airport,40.200001,23460,Daniel K Inouye International Airport,NA,NA,30.700001,26547,Oahu,24870,63283
2022,96814,Keanakolu Ranger & Bunkhouse Cabins,NA,NA,37.099998,23223,Daniel K Inouye International Airport,150.60001,100298,Kona International at Keahole Airport,187.7,123521,187.7,123521,Oahu,24870,63283
2023,96814,Kuaokala Trail,82.3,72740,37.099998,23223,Daniel K Inouye International Airport,92.599998,71137,Daniel K Inouye International Airport,NA,NA,82.300003,72740,Oahu,24870,63283
2024,96814,Kaluahaulu,NA,NA,37.099998,23223,Daniel K Inouye International Airport,73.099998,64225,Lihue Airport,110.2,87448,110.2,87448,Oahu,24870,63283
2025,96814,Wiliwili,NA,NA,37.099998,23223,Daniel K Inouye International Airport,57.099998,54614,Lihue Airport,94.2,77837,94.199997,77837,Oahu,24870,63283
2026,96814,Maakua Ridge Trail,68.3,49914,37.099998,23223,Daniel K Inouye International Airport,88.300003,61386,Daniel K Inouye International Airport,NA,NA,68.300003,49914,Oahu,24870,63283
2028,96814,Kamananui Trail,16.3,13060,37.099998,23223,Daniel K Inouye International Airport,35,19265,Daniel K Inouye International Airport,NA,NA,16.299999,13060,Oahu,24870,63283
2029,96814,Kuliouou Trail,23,16033,37.099998,23223,Daniel K Inouye International Airport,55,37598,Daniel K Inouye International Airport,NA,NA,23,16033,Oahu,24870,63283
2030,96814,Lonomea,NA,NA,37.099998,23223,Daniel K Inouye International Airport,66.699997,59765,Lihue Airport,103.8,82988,103.8,82988,Oahu,24870,63283
2031,96814,Peacock Flats Campsite,128.9,84619,37.099998,23223,Daniel K Inouye International Airport,138.5,82548,Daniel K Inouye International Airport,NA,NA,128.89999,84619,Oahu,24870,63283
2032,96814,Waikolu,NA,NA,37.099998,23223,Daniel K Inouye International Airport,19.9,13553,Molokai Airport,57,36776,57,36776,Oahu,24870,63283
2033,96814,Sugi Grove,NA,NA,37.099998,23223,Daniel K Inouye International Airport,86.5,71695,Lihue Airport,123.6,94918,123.6,94918,Oahu,24870,63283
2034,96814,Waimano Trail,32.9,28027,37.099998,23223,Daniel K Inouye International Airport,60.400002,36643,Daniel K Inouye International Airport,NA,NA,32.900002,28027,Oahu,24870,63283
2035,96814,Ainapo Cabin,NA,NA,37.099998,23223,Daniel K Inouye International Airport,142.8,105977,Kona International at Keahole Airport,179.9,129200,179.89999,129200,Oahu,24870,63283
2036,96814,Waialae Cabin Campsite,NA,NA,37.099998,23223,Daniel K Inouye International Airport,49.200001,44216,Lihue Airport,86.3,67439,86.300003,67439,Oahu,24870,63283
2037,96814,Kaunala Trail,74.4,66958,37.099998,23223,Daniel K Inouye International Airport,84,64898,Daniel K Inouye International Airport,NA,NA,74.400002,66958,Oahu,24870,63283
2038,96814,Hipalau,NA,NA,37.099998,23223,Daniel K Inouye International Airport,73.099998,64234,Lihue Airport,110.2,87457,110.2,87457,Oahu,24870,63283
2040,96814,Kawaikoi,NA,NA,37.099998,23223,Daniel K Inouye International Airport,102.9,77583,Lihue Airport,140,100806,140,100806,Oahu,24870,63283
2041,96815,Manana Trail,35.5,30546,41.900002,27221,Daniel K Inouye International Airport,40.200001,23460,Daniel K Inouye International Airport,NA,NA,35.5,30546,Oahu,28786,63773
2042,96815,Keanakolu Ranger & Bunkhouse Cabins,NA,NA,41.900002,27221,Daniel K Inouye International Airport,150.60001,100298,Kona International at Keahole Airport,192.5,127519,192.5,127519,Oahu,28786,63773
2043,96815,Waikoali,NA,NA,41.900002,27221,Daniel K Inouye International Airport,89.800003,73214,Lihue Airport,131.7,100435,131.7,100435,Oahu,28786,63773
2044,96815,Kaunala Trail,79.2,70957,41.900002,27221,Daniel K Inouye International Airport,84,64898,Daniel K Inouye International Airport,NA,NA,79.199997,70957,Oahu,28786,63773
2045,96815,Waikolu,NA,NA,41.900002,27221,Daniel K Inouye International Airport,19.9,13553,Molokai Airport,61.8,40774,61.799999,40774,Oahu,28786,63773
2046,96815,Kamananui Trail,21.1,17058,41.900002,27221,Daniel K Inouye International Airport,35,19265,Daniel K Inouye International Airport,NA,NA,21.1,17058,Oahu,28786,63773
2047,96815,Kuaokala Trail,87.2,76739,41.900002,27221,Daniel K Inouye International Airport,92.599998,71137,Daniel K Inouye International Airport,NA,NA,87.199997,76739,Oahu,28786,63773
2048,96815,Kuliouou Trail,21.4,13794,41.900002,27221,Daniel K Inouye International Airport,55,37598,Daniel K Inouye International Airport,NA,NA,21.4,13794,Oahu,28786,63773
2049,96815,Waimanu Campsite,NA,NA,41.900002,27221,Daniel K Inouye International Airport,97.699997,96685,Kona International at Keahole Airport,139.6,123906,139.60001,123906,Oahu,28786,63773
2050,96815,Maakua Ridge Trail,73.1,53811,41.900002,27221,Daniel K Inouye International Airport,88.300003,61386,Daniel K Inouye International Airport,NA,NA,73.099998,53811,Oahu,28786,63773
2051,96815,Kulanaahane Trail,20.8,16863,41.900002,27221,Daniel K Inouye International Airport,34.700001,19070,Daniel K Inouye International Airport,NA,NA,20.799999,16863,Oahu,28786,63773
2053,96815,Wiliwili,NA,NA,41.900002,27221,Daniel K Inouye International Airport,57.099998,54614,Lihue Airport,99,81835,99,81835,Oahu,28786,63773
2054,96815,Ainapo Cabin,NA,NA,41.900002,27221,Daniel K Inouye International Airport,142.8,105977,Kona International at Keahole Airport,184.7,133198,184.7,133198,Oahu,28786,63773
2055,96815,Lonomea,NA,NA,41.900002,27221,Daniel K Inouye International Airport,66.699997,59765,Lihue Airport,108.6,86986,108.6,86986,Oahu,28786,63773
2056,96815,Waimano Trail,37.7,32026,41.900002,27221,Daniel K Inouye International Airport,60.400002,36643,Daniel K Inouye International Airport,NA,NA,37.700001,32026,Oahu,28786,63773
2057,96815,Kawaikoi,NA,NA,41.900002,27221,Daniel K Inouye International Airport,102.9,77583,Lihue Airport,144.8,104804,144.8,104804,Oahu,28786,63773
2058,96815,Wiliwilinui Ridge Trail,17,10592,41.900002,27221,Daniel K Inouye International Airport,49.799999,34212,Daniel K Inouye International Airport,NA,NA,17,10592,Oahu,28786,63773
2059,96815,Kaluahaulu,NA,NA,41.900002,27221,Daniel K Inouye International Airport,73.099998,64225,Lihue Airport,115,91446,115,91446,Oahu,28786,63773
2060,96815,Hipalau,NA,NA,41.900002,27221,Daniel K Inouye International Airport,73.099998,64234,Lihue Airport,115,91455,115,91455,Oahu,28786,63773
2061,96815,Peacock Flats Campsite,133.7,88618,41.900002,27221,Daniel K Inouye International Airport,138.5,82548,Daniel K Inouye International Airport,NA,NA,133.7,88618,Oahu,28786,63773
2063,96815,Sugi Grove,NA,NA,41.900002,27221,Daniel K Inouye International Airport,86.5,71695,Lihue Airport,128.4,98916,128.39999,98916,Oahu,28786,63773
2064,96815,Waialae Cabin Campsite,NA,NA,41.900002,27221,Daniel K Inouye International Airport,49.200001,44216,Lihue Airport,91.1,71437,91.099998,71437,Oahu,28786,63773
2065,96816,Waikoali,NA,NA,43.299999,29177,Daniel K Inouye International Airport,89.800003,73214,Lihue Airport,133.1,102391,133.10001,102391,Oahu,51586,90788
2066,96816,Lonomea,NA,NA,43.299999,29177,Daniel K Inouye International Airport,66.699997,59765,Lihue Airport,110,88942,110,88942,Oahu,51586,90788
2067,96816,Sugi Grove,NA,NA,43.299999,29177,Daniel K Inouye International Airport,86.5,71695,Lihue Airport,129.8,100872,129.8,100872,Oahu,51586,90788
2068,96816,Wiliwilinui Ridge Trail,14.8,9186,43.299999,29177,Daniel K Inouye International Airport,49.799999,34212,Daniel K Inouye International Airport,NA,NA,14.8,9186,Oahu,51586,90788
2069,96816,Kuliouou Trail,19.3,12388,43.299999,29177,Daniel K Inouye International Airport,55,37598,Daniel K Inouye International Airport,NA,NA,19.299999,12388,Oahu,51586,90788
2071,96816,Kamananui Trail,22.5,19014,43.299999,29177,Daniel K Inouye International Airport,35,19265,Daniel K Inouye International Airport,NA,NA,22.5,19014,Oahu,51586,90788
2072,96816,Waialae Cabin Campsite,NA,NA,43.299999,29177,Daniel K Inouye International Airport,49.200001,44216,Lihue Airport,92.5,73393,92.5,73393,Oahu,51586,90788
2073,96816,Kulanaahane Trail,22.2,18819,43.299999,29177,Daniel K Inouye International Airport,34.700001,19070,Daniel K Inouye International Airport,NA,NA,22.200001,18819,Oahu,51586,90788
2074,96816,Wiliwili,NA,NA,43.299999,29177,Daniel K Inouye International Airport,57.099998,54614,Lihue Airport,100.4,83791,100.4,83791,Oahu,51586,90788
2075,96816,Kuaokala Trail,88.6,78694,43.299999,29177,Daniel K Inouye International Airport,92.599998,71137,Daniel K Inouye International Airport,NA,NA,88.599998,78694,Oahu,51586,90788
2076,96816,Peacock Flats Campsite,135.1,90573,43.299999,29177,Daniel K Inouye International Airport,138.5,82548,Daniel K Inouye International Airport,NA,NA,135.10001,90573,Oahu,51586,90788
2077,96816,Hipalau,NA,NA,43.299999,29177,Daniel K Inouye International Airport,73.099998,64234,Lihue Airport,116.4,93411,116.4,93411,Oahu,51586,90788
2078,96816,Kaunala Trail,80.6,72913,43.299999,29177,Daniel K Inouye International Airport,84,64898,Daniel K Inouye International Airport,NA,NA,80.599998,72913,Oahu,51586,90788
2079,96816,Waimano Trail,39.1,33981,43.299999,29177,Daniel K Inouye International Airport,60.400002,36643,Daniel K Inouye International Airport,NA,NA,39.099998,33981,Oahu,51586,90788
2080,96816,Maakua Ridge Trail,74.5,55767,43.299999,29177,Daniel K Inouye International Airport,88.300003,61386,Daniel K Inouye International Airport,NA,NA,74.5,55767,Oahu,51586,90788
2082,96816,Kawaikoi,NA,NA,43.299999,29177,Daniel K Inouye International Airport,102.9,77583,Lihue Airport,146.2,106760,146.2,106760,Oahu,51586,90788
2083,96816,Waimanu Campsite,NA,NA,43.299999,29177,Daniel K Inouye International Airport,97.699997,96685,Kona International at Keahole Airport,141,125862,141,125862,Oahu,51586,90788
2084,96816,Keanakolu Ranger & Bunkhouse Cabins,NA,NA,43.299999,29177,Daniel K Inouye International Airport,150.60001,100298,Kona International at Keahole Airport,193.9,129475,193.89999,129475,Oahu,51586,90788
2085,96816,Manana Trail,36.9,32501,43.299999,29177,Daniel K Inouye International Airport,40.200001,23460,Daniel K Inouye International Airport,NA,NA,36.900002,32501,Oahu,51586,90788
2086,96816,Ainapo Cabin,NA,NA,43.299999,29177,Daniel K Inouye International Airport,142.8,105977,Kona International at Keahole Airport,186.1,135154,186.10001,135154,Oahu,51586,90788
2087,96816,Kaluahaulu,NA,NA,43.299999,29177,Daniel K Inouye International Airport,73.099998,64225,Lihue Airport,116.4,93402,116.4,93402,Oahu,51586,90788
2088,96816,Waikolu,NA,NA,43.299999,29177,Daniel K Inouye International Airport,19.9,13553,Molokai Airport,63.2,42730,63.200001,42730,Oahu,51586,90788
2089,96817,Kaluahaulu,NA,NA,39.5,25721,Daniel K Inouye International Airport,73.099998,64225,Lihue Airport,112.6,89946,112.6,89946,Oahu,56823,65231
2090,96817,Kuaokala Trail,84.8,75238,39.5,25721,Daniel K Inouye International Airport,92.599998,71137,Daniel K Inouye International Airport,NA,NA,84.800003,75238,Oahu,56823,65231
2091,96817,Waimanu Campsite,NA,NA,39.5,25721,Daniel K Inouye International Airport,97.699997,96685,Kona International at Keahole Airport,137.2,122406,137.2,122406,Oahu,56823,65231
2092,96817,Lonomea,NA,NA,39.5,25721,Daniel K Inouye International Airport,66.699997,59765,Lihue Airport,106.2,85486,106.2,85486,Oahu,56823,65231
2093,96817,Manana Trail,33.1,29045,39.5,25721,Daniel K Inouye International Airport,40.200001,23460,Daniel K Inouye International Airport,NA,NA,33.099998,29045,Oahu,56823,65231
2094,96817,Maakua Ridge Trail,63.1,46592,39.5,25721,Daniel K Inouye International Airport,88.300003,61386,Daniel K Inouye International Airport,NA,NA,63.099998,46592,Oahu,56823,65231
2095,96817,Sugi Grove,NA,NA,39.5,25721,Daniel K Inouye International Airport,86.5,71695,Lihue Airport,126,97416,126,97416,Oahu,56823,65231
2096,96817,Wiliwilinui Ridge Trail,25.5,19928,39.5,25721,Daniel K Inouye International Airport,49.799999,34212,Daniel K Inouye International Airport,NA,NA,25.5,19928,Oahu,56823,65231
2099,96817,Hipalau,NA,NA,39.5,25721,Daniel K Inouye International Airport,73.099998,64234,Lihue Airport,112.6,89955,112.6,89955,Oahu,56823,65231
2100,96817,Waikolu,NA,NA,39.5,25721,Daniel K Inouye International Airport,19.9,13553,Molokai Airport,59.4,39274,59.400002,39274,Oahu,56823,65231
2101,96817,Waialae Cabin Campsite,NA,NA,39.5,25721,Daniel K Inouye International Airport,49.200001,44216,Lihue Airport,88.7,69937,88.699997,69937,Oahu,56823,65231
2102,96817,Kulanaahane Trail,18.4,15362,39.5,25721,Daniel K Inouye International Airport,34.700001,19070,Daniel K Inouye International Airport,NA,NA,18.4,15362,Oahu,56823,65231
2103,96817,Kuliouou Trail,30,23131,39.5,25721,Daniel K Inouye International Airport,55,37598,Daniel K Inouye International Airport,NA,NA,30,23131,Oahu,56823,65231
2104,96817,Kawaikoi,NA,NA,39.5,25721,Daniel K Inouye International Airport,102.9,77583,Lihue Airport,142.4,103304,142.39999,103304,Oahu,56823,65231
2105,96817,Ainapo Cabin,NA,NA,39.5,25721,Daniel K Inouye International Airport,142.8,105977,Kona International at Keahole Airport,182.3,131698,182.3,131698,Oahu,56823,65231
2106,96817,Kaunala Trail,76.8,69456,39.5,25721,Daniel K Inouye International Airport,84,64898,Daniel K Inouye International Airport,NA,NA,76.800003,69456,Oahu,56823,65231
2107,96817,Waimano Trail,35.3,30525,39.5,25721,Daniel K Inouye International Airport,60.400002,36643,Daniel K Inouye International Airport,NA,NA,35.299999,30525,Oahu,56823,65231
2108,96817,Keanakolu Ranger & Bunkhouse Cabins,NA,NA,39.5,25721,Daniel K Inouye International Airport,150.60001,100298,Kona International at Keahole Airport,190.1,126019,190.10001,126019,Oahu,56823,65231
2109,96817,Waikoali,NA,NA,39.5,25721,Daniel K Inouye International Airport,89.800003,73214,Lihue Airport,129.3,98935,129.3,98935,Oahu,56823,65231
